trackId,name,album,artist,releaseDate,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,timeSignature
0R5rHcEKfDpC47txuZrzCc,"Lover Man (Oh, Where Can You Be?)","Lover Man (Oh, Where Can You Be?)",Flora Martínez,2021-08-27,183901,50,0.725,0.956,0.214,6.23e-05,0.164,-12.456,0.0323,105.04,3
1tNK6PDCrJLEa2AQBCEfjP,More Than Enough,It Was Divine,Alina Baraz,2020-04-24,151462,59,0.648,0.26,0.531,0.000897,0.12,-5.886,0.0345,143.008,4
2rFPUq8a7gvO0IuaN9LpV7,In Fact (feat. Gabzy),THENIGHTISYOUNG.,melvitto,2019-02-22,225179,69,0.915,0.803,0.321,9.51e-05,0.112,-10.024,0.437,89.956,4
4weUiA7GoG1c49Qhi7L3wo,Mistake,Mistake,Jaz Karis,2021-01-29,186693,33,0.575,0.541,0.324,0.0,0.432,-9.827,0.0396,94.724,4
6jdTkoEaer7XNGSblczoSu,Mood (feat. BNXN),Made In Lagos: Deluxe Edition,Wizkid,2021-08-27,209760,66,0.897,0.0193,0.7,0.009,0.12,-2.776,0.117,101.944,4
4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,Nothing Was The Same (Deluxe),Drake,2013-01-01,433800,67,0.521,0.138,0.762,1.11e-05,0.114,-6.746,0.529,164.09,4
1JY0oHjgGulg9YULxx8KW7,Bounce,PANDEMIC,Ruger,2021-03-12,184686,57,0.757,0.314,0.709,0.0,0.111,-5.961,0.0928,98.008,4
29e2gdZN35wxeGgDtkXjIa,Feeling,Feeling,LADIPOE,2021-05-07,224000,59,0.615,0.26,0.575,4.27e-06,0.324,-6.515,0.4,134.791,5
6QqF0MqjQVotftZIuQUbvf,Clutch (feat. Kiana Ledé),Clutch (feat. Kiana Ledé),Col3trane,2020-05-15,206680,50,0.634,0.663,0.564,0.000239,0.111,-7.984,0.359,116.233,5
7kU3HeAcYkI0zYGlMQY9QG,Broke Me Down,Broke Me Down,Janine,2019-09-27,201233,54,0.528,0.831,0.401,0.00169,0.14,-9.662,0.1,77.43,4
1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,All I Want Is You,Miguel,2010-11-26,102813,85,0.372,0.856,0.239,0.000175,0.168,-11.314,0.0296,113.451,4
4eRlWsV99y8NSGMwGoiLv9,Free,Free,Perri Jones,2018-09-25,224000,47,0.562,0.852,0.346,1.92e-05,0.0685,-8.5,0.0307,134.689,3
3k6Y1ESBwF1low4hHsY4wu,Sinner,Sinner,Adekunle Gold,2021-07-09,174117,54,0.507,0.745,0.548,0.0,0.198,-6.509,0.38,136.041,5
2M6LmH53eUJdyG00LjKouA,LV N ATTN feat. Wizkid,LV N ATTN,Lojay,2021-06-04,213913,55,0.539,0.194,0.579,0.000151,0.111,-5.198,0.211,91.991,4
5FNrbC6EKv4HXqz5MOPZm7,Ojuju,Eclipse,Troniq Music,2021-08-20,187300,51,0.617,0.268,0.708,0.0,0.109,-6.882,0.237,60.754,3
7m0tBD3JC20Czvrg4zzR4u,Butterfly,Rose in the Dark,Cleo Sol,2020-03-27,199600,52,0.598,0.866,0.26,0.0,0.168,-9.406,0.0762,81.107,4
2Iv3GHM3xFKIPbYSnhJAXO,Okay,"Afro Pop, Vol. 1",Adekunle Gold,2020-08-21,186299,63,0.677,0.288,0.675,0.0,0.13,-5.443,0.264,100.268,4
5KD0JO8AHXZ9MFByI6SHqA,Medicine,Love or the Word (EP),Jaywillz,2021-05-14,159679,49,0.606,0.285,0.795,0.00351,0.0971,-4.299,0.202,130.989,5
4uMvvCwqs046uxyJiFJTT1,Forfeit. (ft. Lucky Daye),KIKI,Kiana Ledé,2020-04-03,242400,54,0.77,0.489,0.442,0.0,0.0974,-8.033,0.164,131.988,3
1KdAMVJ3i9CBvh4C96HeWn,Under A Spell,D.R.U.G.S (Dear.Romance.U.Got.Sweet),NJERI,2022-05-13,139263,12,0.632,0.628,0.446,9.94e-05,0.55,-9.729,0.0886,73.001,4
3C23UChONVCL0A3U9uWO5u,Jungle,H.E.R.,H.E.R.,2017-10-20,304653,56,0.611,0.713,0.271,0.000265,0.0983,-12.311,0.0847,98.925,4
18O00Y7yrkJ0pRXm1n21Og,Eleven (feat. Summer Walker),Eleven (feat. Summer Walker),Khalid,2020-05-01,206080,66,0.679,0.133,0.408,0.00455,0.23,-9.754,0.0882,129.079,4
6teW0qt23aGnWhC0rSvtoz,understand,understand,Omah Lay,2021-07-08,174545,55,0.697,0.166,0.653,0.231,0.0911,-7.284,0.102,99.982,4
4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,188368,75,0.579,0.436,0.596,0.0938,0.0549,-4.823,0.0561,119.9,3
3cQmqM0awej9iAESjhKrI9,Confidently Lost,Confidently Lost,Sabrina Claudio,2017-03-02,209885,59,0.666,0.272,0.39,9.39e-06,0.111,-8.575,0.0838,113.866,4
4Ieod2ueT9GEEz9ILN84qP,Try Me,Try Me,Tems,2019-08-07,213658,58,0.561,0.701,0.744,4.19e-05,0.153,-5.141,0.414,164.438,4
1zwZ26A7OA5wTrA3FejCLL,Monalisa,LV N ATTN,Lojay,2021-06-04,213991,65,0.827,0.0813,0.705,0.00556,0.102,-6.756,0.0429,113.006,4
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,Certified Lover Boy,Drake,2021-09-03,336511,78,0.423,0.758,0.667,0.0,0.246,-7.012,0.326,86.743,4
2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,Ctrl,SZA,2017-06-09,231253,84,0.692,0.131,0.684,0.0,0.156,-7.364,0.155,112.912,4
5DS9LiyEdw2zY8bM6kjjgM,Infinity (feat. Omah Lay),Carpe Diem,Olamide,2020-10-07,171764,71,0.93,0.303,0.535,0.0201,0.146,-8.755,0.111,102.017,4
5nexAvWNhwg51EavnDgViy,Toxic,It Was Good Until It Wasn't,Kehlani,2020-05-08,168182,71,0.653,0.307,0.453,0.00101,0.113,-5.395,0.0351,111.737,4
2qxgejJTaZIHNSHDD22Uhl,Abalele,Abalele,Kabza De Small,2021-09-17,416321,60,0.788,0.181,0.449,0.027,0.133,-16.197,0.0835,113.001,4
4ahI2IdM0Z1e7dLopcNJQi,Door,Door,Joeboy,2021-04-22,152042,44,0.723,0.797,0.829,0.0278,0.136,-6.133,0.103,96.96,4
5c549LWiKCWGvcDsZwMN6v,Soundgasm,Soundgasm,Rema,2021-06-10,204755,65,0.805,0.119,0.525,0.00203,0.0779,-7.376,0.0638,100.033,4
6NgjdJrK7Bpyvsm8yDtx4H,Godly,What Have We Done,Omah Lay,2020-11-19,175215,60,0.64,0.138,0.574,0.00492,0.342,-8.951,0.091,198.014,4
5FtWjKVBTMklN2yCP9UhF6,Sungba (feat. Burna Boy) - Remix,Sungba (Remix) [feat. Burna Boy],Asake,2022-03-27,210000,55,0.861,0.00913,0.588,0.0,0.0591,-8.861,0.243,111.995,4
0b7YcZJ186TaQZzxrxIO1e,Yanna,Yanna,Chop Daily,2021-07-23,133458,67,0.526,0.285,0.435,0.00253,0.111,-11.847,0.0748,118.209,5
140dx97IbJbQhIMd7AaHeb,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,2020-02-13,188093,62,0.655,0.568,0.708,0.00117,0.113,-6.403,0.141,186.017,4
7ekrjUWevBEalqmms6kM3K,Moyo (feat. Costa Titch & Phantom Steeze),Moyo (feat. Costa Titch & Phantom Steeze),Mbosso,2022-06-17,252785,41,0.874,0.103,0.772,2.39e-06,0.181,-6.286,0.101,112.0,4
5xjTqz4aYQeBnFhwMPmfx9,Kickin’ Back,213,Mila J,2016-06-16,202434,69,0.703,0.31,0.669,0.0,0.115,-7.002,0.0648,115.139,4
77eZIuMTB9HrQ86L4ljqEX,Baby Riddim,Baby Riddim,Fave,2021-09-30,190677,69,0.549,0.454,0.646,0.0,0.109,-5.092,0.0967,126.774,5
7u0z6FcJDqkZwdpqAqUzmO,Vibration,"Laughter, Tears & Goosebumps",Fireboy DML,2019-11-28,198461,66,0.791,0.466,0.828,1.17e-05,0.109,-6.908,0.0477,103.983,4
3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),Come Home The Kids Miss You,Jack Harlow,2022-05-06,309327,73,0.71,0.615,0.522,0.0,0.11,-9.102,0.36,96.448,4
46f2FSh1nSGyeYJsVXE9YW,Until There Was You,Until There Was You,Joey Michels,2023-11-10,166263,33,0.598,0.984,0.077,0.807,0.112,-17.368,0.105,189.044,3
4hVSKXlQnmI4TA6I6DKSk5,Relaxing,Doux Voyage,Gary O'Slide,2023-11-03,144376,33,0.419,0.923,0.0209,0.949,0.0939,-27.56,0.0363,99.927,4
0qn4Rod7IKAJpJB6Rc5Tuz,Not Just Anybody,Not Just Anybody,Val Monroe,2023-11-03,148983,32,0.766,0.961,0.133,0.861,0.107,-17.873,0.1,117.55,4
14ZXH12Uk9RJStH5x1RoXT,You Don't Know Me,Sweet Emma,Michael Reiss,2022-12-04,341854,32,0.627,0.98,0.0505,0.933,0.111,-22.239,0.0651,79.504,3
2kuGJ5Dfda4zr6j3AtSU4m,Train Ride,Train Ride,Josh Henning,2022-10-07,176200,31,0.581,0.953,0.0832,0.856,0.0967,-19.642,0.107,65.419,4
0gsUQ6Zzo4HBNe2uSPVmIG,Las Grutas Blues,Las Grutas Blues,Atacustico,2023-03-17,151808,31,0.703,0.848,0.184,0.248,0.114,-16.237,0.0724,54.603,5
4aKLpPhtOiNV0mhSQmhBvr,Five Star Day,Tales of the Delta,Will Harrison,2023-07-21,177354,38,0.529,0.908,0.178,0.89,0.105,-10.959,0.0422,86.065,4
57VmaYmLNCn40gwoUCg1Dx,Holding on,Holding on,Andie Wiess,2023-09-29,133466,30,0.788,0.938,0.153,0.882,0.0986,-15.867,0.11,72.867,4
7eXiTyJ6Ed62qv12VZNOf2,All Blues,All Blues,Cash Norman,2023-09-29,150783,30,0.718,0.983,0.121,0.877,0.111,-18.493,0.0727,104.776,3
6o45k8RC2nsW0VaoN9laPh,Lazy Morning,Lazy Morning,Benjamin Wallace,2022-12-16,132234,30,0.733,0.965,0.0802,0.949,0.112,-15.925,0.0758,135.668,3
6k0pWHW5jhKtN2NRJCJ3OC,For Ellie,For Elli,Lenny Carr,2023-03-10,145467,31,0.337,0.88,0.227,0.851,0.109,-15.969,0.0375,171.804,4
0irjHj7XcqD1jZ3zageihG,Drifting,Drifting,Joey Michels,2023-05-05,156143,29,0.792,0.975,0.0853,0.936,0.111,-16.749,0.205,95.4,4
3LLkcx4aJEtLFYemy1RjZh,Rainy Day Blues,Rainy Day Blues,Homeboy,2023-02-24,178000,31,0.653,0.962,0.132,0.847,0.115,-13.915,0.0363,135.813,3
258O8WGN7xeiaID4eNESGi,Carrot Blues,Carrot Blues,Elson Complex,2023-01-27,139921,32,0.606,0.963,0.0302,0.904,0.108,-23.08,0.0768,129.694,3
7dugh1bNpR9FLOQd341YNX,Mud Island Morning,A Soul to Claim,Doug MacLeod,2022-04-08,200844,30,0.434,0.877,0.0221,0.697,0.114,-28.164,0.0488,82.717,4
7qvbVYCBCgPYUntoTcUUC2,Son of a Witch,"The Bootleg Series, Vol. 3: Son of a Witch",Justin Johnson,2021-03-21,297360,40,0.381,0.689,0.206,0.9,0.111,-12.575,0.0331,166.282,4
5oj8xhZdu8TgqYIBWgw3Qm,Met my Love in Baton Rouge,Don't Be Fooled,Lada,2023-01-01,130162,29,0.549,0.954,0.0779,0.642,0.109,-19.684,0.0568,182.392,3
5IjmGYvithkZH6tUdrT4h0,Come Together,Come Together,Brennan Lynch,2023-07-28,150135,28,0.659,0.987,0.0726,0.909,0.111,-18.196,0.0909,150.727,4
3IIlAtayl38lQmDvuZfUAf,Authentic,Vagabond,Gary O'Slide,2023-03-03,281051,34,0.364,0.825,0.103,0.893,0.101,-17.649,0.0373,152.964,3
7hXVQQlcLFngiAOHLgBmBt,This Time Another Year,Instrumentals,Ian Ross Cohen,2023-01-07,154000,28,0.544,0.844,0.0658,0.926,0.0987,-21.259,0.044,121.277,4
5FWOKwCQMQrStHCwSa0nSW,When I'm With You,When I'm With You,Hayden Phoenix,2023-01-06,142854,28,0.773,0.987,0.0658,0.912,0.116,-18.454,0.077,128.362,4
6WavI8LQ7DdAuuYN4IuDOV,Past and Present,Past and Present,Andie Wiess,2023-09-01,135250,28,0.666,0.953,0.082,0.911,0.106,-17.195,0.0633,65.273,4
5baWJQIakBdVLrBUBKWyER,Sturdy Star,Sturdy Star,Benjamin Wallace,2022-11-18,152374,27,0.709,0.982,0.0393,0.88,0.106,-16.064,0.0772,65.219,1
3FoR0WRuAfkyST4XFJaxXh,Still Got The Blues,Still Got The Blues,Josh Henning,2022-11-11,145224,27,0.801,0.967,0.0444,0.938,0.104,-18.578,0.0989,96.905,4
6eT8Gtpe0T2Q79CTCYGiWe,Desert Flower Blues,Desert Flower Blues,Atacustico,2022-11-11,175231,27,0.573,0.84,0.168,0.475,0.0844,-13.702,0.0627,94.596,4
3ev4euHrYhHvlfC8rvKCXG,Hideaway,Hideaway,Val Monroe,2023-06-02,154350,28,0.655,0.986,0.053,0.94,0.106,-19.913,0.0846,139.472,3
4UtGtDJpkscJil25b273Vu,A Foggy Day,A Foggy Day,Michael Reiss,2022-11-06,303479,27,0.422,0.984,0.0699,0.938,0.107,-21.268,0.075,162.422,3
1MRivhXSuW5lICmMxVuIES,Take Five (Solo Guitar),Take Five,Elson Complex,2022-03-04,141973,35,0.523,0.934,0.285,0.908,0.101,-19.978,0.047,138.094,4
4naYwJluM8H8dNuwlCB0Qf,Sad but True,Session Masters,Larry Carlton,2015-12-11,347986,38,0.372,0.881,0.352,0.826,0.182,-11.86,0.0344,177.553,3
4nQkcnKRluoyu2UfanfqWX,Blue Nights,Blue Nights,Jonnie Snoilsky,2022-10-07,158568,27,0.669,0.962,0.0577,0.801,0.111,-16.522,0.0654,105.304,4
4JAIpmm35zsuwvJvqG2gD6,Blue Earth,How Many Miles,Bo Ramsey,2022-03-18,203253,28,0.294,0.728,0.161,0.862,0.103,-16.941,0.043,136.382,4
2E5QCoyvDTM7oLJpF6K2wc,Tracks and Lines - 2000 Remaster,Rush (Music from the Motion Picture Soundtrack),Eric Clapton,1992-01-10,181840,36,0.47,0.184,0.147,0.278,0.159,-16.992,0.0375,97.314,4
1DdyCpQHozMxfuQnV0Nkvc,The Route Home,The Route Home,Joey Michels,2022-11-11,176550,26,0.81,0.966,0.0545,0.905,0.11,-18.987,0.0844,128.079,4
36SpII7Y7MzXhuQe5Xu097,Marje's Melody,Good News,Ronnie Earl & The Broadcasters,2014-06-17,405160,33,0.467,0.65,0.343,0.0055,0.101,-8.167,0.0372,121.209,3
7JZJ84ZmMhrUNw3eQNgUxN,Roads,Roads,Lior Holzman,2023-02-10,195386,32,0.367,0.79,0.214,0.9,0.141,-11.575,0.0447,199.868,4
3s6ezi7niuEzr1xgqERNsj,Rainy Day Blues,Rainy Day Blues,Michael Fix,2022-03-02,183773,26,0.683,0.865,0.303,0.796,0.0835,-14.599,0.0509,150.067,3
2CAIdlGCNRSDyJ8Y2UdQVo,Don't Be Fooled,Don't Be Fooled,Lada,2023-01-01,151568,25,0.551,0.955,0.0579,0.787,0.111,-19.746,0.07,182.393,3
1eBoPVndwtjwybJKDHNref,Sweet Emma,Sweet Emma,Michael Reiss,2022-12-04,235427,25,0.732,0.953,0.0728,0.948,0.109,-25.549,0.044,93.052,4
6DVDYuQPe6XIC21qDUKhzR,Blues For Ruthie Foster,Mercy Me,Ronnie Earl & The Broadcasters,2022-04-15,323600,26,0.645,0.477,0.215,0.82,0.121,-11.038,0.0464,134.316,3
4b3axSuUQYp1I0Yfg5HKEV,It's a Rough Ride We're On,Blues (Remastered),Berdon Kirksaether & the Twang Bar Kings,2021-07-22,210013,37,0.439,0.677,0.321,0.167,0.0447,-13.172,0.0411,79.265,4
1ds06xJsMIlhVDrjyiuJUT,Common People,After the fact,Hayden Phoenix,2023-08-11,157616,25,0.776,0.952,0.106,0.835,0.121,-17.127,0.0752,128.589,4
7l2SXepXmjEyU1IBXlrxMr,On My Way To See Nancy,Golden Loam,Laurel Premo,2021-10-08,212409,26,0.295,0.906,0.216,0.945,0.111,-13.244,0.0516,68.46,3
317zGzgpLAjKABVBPaikaD,Begin Again,Mile End,Ariel Posen,2021-10-01,230442,34,0.448,0.988,0.0987,0.931,0.109,-12.267,0.0491,131.535,4
55mwnnVCq90cdzFro3UFGZ,Gospel Groove,Here Comes Shuggie Otis,Shuggie Otis,1970,255946,40,0.439,0.791,0.37,0.259,0.351,-13.632,0.0548,96.265,3
2pQzKjn9C68S4bnnXJMOl6,Rainbow Bird Blues,Blue Fix,Wolf Mail,2006-01-27,328026,34,0.622,0.151,0.211,0.783,0.128,-12.179,0.0448,115.673,4
6gHzcDHbcoGgvoGAtcTq94,Eric After Hours Blues,461 Ocean Blvd. (Deluxe Edition),Eric Clapton,1974-07-01,261079,36,0.771,0.226,0.135,0.841,0.11,-17.952,0.0433,80.04,4
2sZxRxTAZIIWqBQzbWNSrf,Soo Soo,Ein Blick,Elènne,2022-04-15,340389,25,0.597,0.973,0.292,0.831,0.109,-9.945,0.042,114.835,4
2wDMSutZ0eXoB1cQ0WE8f7,Rainy Day Blues - Instrumental,Rainy Day Blues (Instrumental),Tom Nicholls,2016-08-19,148114,36,0.504,0.724,0.287,0.917,0.239,-11.44,0.0371,194.703,3
31LJ8qz6oyssmej1vs9Hcc,I've Started To Lose Track,Instrumentals,Ian Ross Cohen,2023-01-07,217875,35,0.569,0.85,0.0956,0.843,0.0689,-21.764,0.051,77.91,4
0zmxQRILLqz9M2KKsNyvP8,Labour,Labour,Lior Holzman,2023-01-06,143600,24,0.633,0.714,0.306,0.326,0.1,-9.066,0.0426,144.061,4
5sSoBock1ZOkM6srpxQaLG,Dreamy Brown Noise,Dreamy Brown Noise,Focus Noise,2023-01-20,183500,78,0.114,0.124,0.0861,0.243,0.112,-37.856,0.154,95.195,3
76jlu6pr45PmRDeZirYVJk,Relaxing Brown Noise,Deep Sleep Brown Noise,Bits & Noise,2023-06-02,169614,72,0.157,0.696,0.154,0.304,0.112,-38.181,0.129,91.183,3
7hK8bkwAxflv468WkaeyUs,Tranquil Brown Noise,Tranquil Brown Noise,Noise Eternity,2023-06-02,178530,69,0.1,0.913,0.119,0.923,0.112,-39.931,0.146,69.388,4
27uSOqSGbvyDjryyX8ja16,Slumber With Brown Noise,Slumber With Brown Noise,Fabricants,2023-01-27,177586,68,0.155,0.923,0.144,0.585,0.112,-39.083,0.0983,85.274,3
395nn3mYgKDdImyOp2KNer,Brown Noise Soothing Sounds,Brown Noise Soothing Sounds,Audioable Noise,2023-01-27,178329,67,0.133,0.823,0.174,0.256,0.112,-37.932,0.152,99.99,4
3HJiyNzdB6VPaLJQwi7iml,Water Brown Noise,Water Brown Noise,Naturelle,2022-12-11,141177,69,0.0689,0.937,0.214,0.919,0.112,-37.329,0.251,78.853,4
69KhM6G8FxEnZfZNGoX3NP,Nature Sounds & Brown Noise,Brown Noise for Relaxation,Julia Sono,2023-01-20,159010,68,0.0898,0.844,0.103,0.228,0.112,-37.23,0.0612,86.727,4
6jLQEM9Nr2ffSOrfVeLzAo,Dream Full Of Brown Noise,A Dream Full Of Brown Noise,Elevated Noise,2022-09-21,174304,66,0.17,0.787,0.207,0.401,0.112,-37.238,0.153,118.853,4
0B97qFqGUnLvV2tXZpXfxf,Deep Sleep Brown Noise,Deep Sleep Brown Noise,Bits & Noise,2023-06-02,163669,68,0.0648,0.509,0.182,0.405,0.112,-37.952,0.219,76.238,4
022Hks9BZTPSabeyAxwyW4,Brown Noise for Relaxation,City Brown Noise,Michael Pole,2022-12-11,145635,66,0.143,0.942,0.166,0.226,0.112,-39.02,0.0876,86.626,4
6l8lAkm5VnM9K4UTe5KbFZ,Brown Noise Sounds,Brown Noise Sounds,Relaxed Skies,2022-09-28,180411,65,0.0847,0.817,0.181,0.27,0.112,-37.969,0.175,85.238,3
2CN0cEfZuUfMFwpbR1BeRd,Brown White Noise,Sleep Sleep Brown Sleep,Pro Sounds of Nature,2023-01-08,139691,66,0.23,0.868,0.166,0.824,0.108,-41.955,0.07,71.394,3
32jLpAriwqWXQu7uRFQPDF,Brown Noise Baby,Ambient Brown Noise,Science Noise,2022-11-13,141920,66,0.169,0.715,0.211,0.825,0.112,-36.855,0.176,114.581,4
3OO40vjAXXz7PvFb96AF7Z,Brown Noise For Relaxation,Brown Noise Calmness,Dreams Made,2022-09-28,184551,64,0.186,0.898,0.132,0.964,0.112,-40.836,0.151,77.206,4
0lXBRpmW0v0byWH3QHu5zY,Brown Noise Focus,Brown Noise Crib,Crafting Audio,2022-11-13,156038,64,0.157,0.915,0.0979,0.966,0.112,-41.003,0.0931,79.522,1
3P1U0l9iwEVL1dXV1RnjAP,Brown Noise Intelligence,Brown Noise Intelligence,BBVB,2023-01-20,192446,66,0.0645,0.931,0.0707,0.973,0.108,-43.333,0.0777,70.669,4
7cmcdfAbCUaNzumbveov6d,Dreamy Fields Of Brown Noise,Dreamy Fields Of Brown Noise,Auplaudios,2022-09-28,160844,65,0.122,0.863,0.102,0.25,0.112,-37.233,0.0576,80.416,4
1AmRa0N5eKc7OLsam5GOdb,Meditative Brown Noise,Tranquil Brown Noise,Noise Eternity,2023-06-02,174071,63,0.145,0.893,0.174,0.972,0.102,-41.407,0.0856,139.094,4
7ApGztZvGpVikIV2st1tlu,White Noise's Cousin: Brown Noise,Sleep Aid Brown Noise,Euaxations,2023-06-16,136920,63,0.148,0.825,0.164,0.972,0.11,-38.759,0.0723,140.055,3
1gwLjpvAbu6IVmVdAfPJ0G,Relaxing Brown Noise 256 Hz Smooth Q,Relaxing Brown Noise 256 Hz,Jane Color,2022-07-15,179470,78,0.165,0.815,0.266,0.901,0.0992,-38.151,0.135,76.211,4
6KEZNs5EufCISwyvunRcQN,Focused By The Brown Noise,Focused By The Brown Noise,The BD Noise Maker,2022-09-21,168367,68,0.157,0.932,0.0725,0.973,0.107,-43.233,0.0633,84.747,4
6mcsuKDL1ipawTzRLeK7aj,Brown Low Frequencies,Sleepy Brown Noise,Bits & Noise,2022-12-18,141920,66,0.159,0.925,0.129,0.63,0.112,-40.069,0.151,109.525,4
7rl3oe00C0iWzsdmRoIsuG,Private Jet Sleep,Deep Brown Noise,Deepnoum,2021-11-22,199480,75,0.136,0.738,0.0971,0.932,0.112,-37.251,0.0687,140.417,4
1YQGoYjVe5MInsnmUnclFD,Brown Noise for a Better Sleep,Waterfall Brown Noise,Audio Receptors,2022-12-04,144149,67,0.177,0.875,0.0856,0.966,0.103,-42.557,0.0711,89.477,4
1wvBsgAAOSOsGvedOeoAPP,Brown Noise Sleep,Relax with Brown Noise,Everywhere Brown Noise,2021-11-21,218000,68,0.167,0.896,0.164,0.963,0.112,-38.138,0.0874,126.747,4
1vAFKdX7G6lRDERa1Me3a4,Mother Nature Sings The Brown Noise,The Brown Noise Lullaby,Breez Bing,2022-10-12,144042,66,0.14,0.865,0.155,0.972,0.107,-39.729,0.0801,141.357,3
5lXnIyKXamcJ58LGCDLlTW,Brown Noise Serenity,Brown Noise Serenity,Trap Of Sounds,2023-01-13,141920,66,0.141,0.844,0.165,0.972,0.107,-39.733,0.0744,141.023,3
6CvRhqgufOLoYhujaZoxSt,Ambient Brown 150 Hz Soft Q,Focus Freq.,Ambient Eclipse,2022-12-02,182624,65,0.197,0.851,0.173,0.972,0.103,-39.746,0.0821,134.231,4
33eIYKp2a9XWeozPrCJaeG,Dozy Brown,Dozy Brown,Evolysium,2023-01-13,175500,66,0.152,0.757,0.124,0.973,0.105,-41.04,0.0657,135.956,4
6vANG8Nd4jWuceVBW0qbIP,Brown Noise Thunderstorm,Brown Noise Oasis,Breez Bing,2023-01-27,168669,65,0.147,0.867,0.198,0.971,0.107,-40.3,0.0754,138.008,4
0D74jJ6XzbCWFtu4WlGW8A,In Harmony with Brown Noise,Brown Noise Calm,ULXI,2022-05-08,218495,65,0.159,0.855,0.134,0.973,0.112,-38.088,0.0597,169.976,4
0NesmOdaH42BKlWmizNOSP,Ocean of Brown Noise,Ocean of Brown Noise,Holuka,2022-05-22,221750,64,0.132,0.709,0.0669,0.932,0.11,-38.733,0.0902,142.351,4
2UvMW1EY2UOxgpxiWUaOyo,Brown Noise near the Baby Crib,Brown Noise near the Baby Crib,The Sleep Phasers,2022-07-17,215000,64,0.18,0.848,0.12,0.973,0.111,-39.128,0.0534,138.815,4
4VntwsWNxi8PecYcY6rC3H,Tuned Brown Noise,Brown Noise Relaxation,Fortuna,2022-07-15,152609,65,0.21,0.871,0.13,0.972,0.107,-38.839,0.0559,138.961,3
20E4TmrXUCQeSAVqtFZU2N,Brown Noise Schlaflied,Brown Noise Schlaflied,Sleepy Mind,2022-01-09,191044,66,0.192,0.818,0.204,0.973,0.112,-37.33,0.0555,133.9,4
0rTwvDQfxosnWtcnav82MB,Brown Noise Dreamer,Brown Noise Lullaby,The Brownian Sleepers,2022-03-27,223174,66,0.158,0.893,0.0965,0.973,0.112,-38.783,0.0526,141.696,3
789WJxwUk6Pxb4AnqqnJlx,Lush Brown Noise,Lush Brown Noise,A Dreaming Machine,2021-11-06,214060,66,0.146,0.862,0.269,0.951,0.11,-38.418,0.0685,138.516,3
1jKLICBM8As16eSgPP1qKg,Natural Brown Noise,Woodland Brown Noise,Lübecker,2023-06-23,133947,63,0.162,0.928,0.126,0.651,0.11,-36.681,0.0609,129.867,4
7huPpwlgmAraLo2Cgp2OVJ,Calming Brown Noise Flow,Relaxing Brown Noise Frequencies,Day Nappers,2022-06-12,215250,63,0.0741,0.867,0.0755,0.968,0.108,-40.145,0.0922,174.689,5
4WIupOFPnMTMYf3DVBbQ62,Lo-Air,White Frequency,WNX,2019-04-26,200000,67,0.149,0.877,0.254,0.965,0.111,-38.619,0.0728,137.11,3
71nMqDrRcA5uvnWchBrga1,Earthbound Escape - Brown Noise,Earthbound Escape (Brown Noise),Ozonezzz,2023-06-22,164000,62,0.137,0.806,0.0181,0.973,0.107,-44.692,0.104,140.29,3
43qwdaLc45ICgUQDkrHtRU,Brown Noise for the Sleep Deprived,Sleep Gravity,The Frequency Shifters,2021-12-05,219250,69,0.146,0.753,0.152,0.971,0.111,-38.9,0.0753,138.024,3
6R0yxaQfiH9GtuVmY7Rc6f,Brown Noise Axis,Brown Noise Axis,Aurora Axis,2023-10-04,220000,62,0.0918,0.903,0.123,0.972,0.108,-43.003,0.0667,89.177,4
0cnHqdsYoO1meh2MbdYZGu,Brown Noise Sleep Sync,Brown Noise Sleep Sync,ULXI,2023-12-31,290423,60,0.117,0.722,0.122,0.95,0.111,-38.031,0.0616,149.261,3
1g49N06r8gLQIUVv2OkSQY,Brown Noise Dreams,Brown Noise Dreams,Focus Frequency,2024-02-09,145500,47,0.155,0.782,0.258,0.972,0.111,-37.445,0.075,140.242,4
6tIFNVeEHqT3OagEeweOvt,Low Brown (Noise),Calm Sleep (Noise),NatuREM,2021-10-26,152000,63,0.179,0.778,0.295,0.972,0.111,-37.01,0.0607,140.11,3
1MmbW93FfYeMBcWp8eBkBy,Sands (Noise),Brown Noise Hz,Doctor Hz,2022-08-31,198000,62,0.074,0.939,0.00479,0.347,0.11,-43.841,0.109,172.485,4
47mqPyiBsnuTTWrLUhdSVt,The Brown Noise Parents,Kids Sleep Better with Brown Noise,Limone M,2022-05-29,208000,64,0.226,0.838,0.253,0.972,0.112,-36.609,0.0543,137.179,3
